TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_DIF,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,SWC_F_MDS_6,SWC_F_MDS_6_QC
202307040030,202307040100,9.98,0,11.03,9.98,0,0,0,0,0,0,0,301.28,0,303.652,301.28,0,350.774,0,302.798,350.774,0,0,0,2.459,0,0,99,99.155,99,0,0,0,0,0,3.24,2.996,3.24,0,217.4,0.574,100,-64.22,0.65,0.68,-0.05,-3.88,363.51,413.43,0,12.5,12.65,12.69,12.38,11.36,9.94,0,0,0,0,0,0,19.1,20.36,26.226,23.492,10.778,0,3,3,3,3,-1.93,0,5.488,1,7.17705,5.87921,9.97864,10.7209,2,262,11.1432,-96.38,0,-125.988,-174.745,-103.132,28.2421,1,20,60.1313,384,1,1,6.73,6.73,0,0,0.782339,0.782339,1,1,10,10,0.782339,0.946737,6.73,6.73,0,0,0.782339,0.782339,1,1,10,10,0.782339,0.946737,6.60035,6.44411,1,1,0.0549838,0.0744656,5.65409,6.73,6.73,6.73,6.73,6.73,6.73,5.63857,5.66368,5.76167,6.73,6.73,6.73,6.73,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5.65058,5.58164,5.55212,0.0157008,5.26689,5.47164,5.4918,5.58513,5.61293,5.6368,5.65058,5.63774,5.60214,5.608,0.0144408,5.47123,5.4918,5.57566,5.60539,5.67148,5.68416,5.70972,-1.07942,-1.14836,-0.891992,0.0681074,-1.23961,-1.22199,-1.16171,-1.11707,-0.502907,-0.233141,-0.0400472,-1.13149,-1.12786,-0.992349,0.04979,-1.23961,-1.16062,-1.1423,-1.0932,-1.03001,-1.01844,-0.21749,5.14518,5.70228,5.21161,0.0944446,3.93647,4.33251,4.80837,5.33207,5.68253,5.70111,5.88171,5.32979,5.32788,5.37569,0.0572137,4.4605,5.10093,5.27694,5.3579,5.68535,5.71486,5.87455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
202307040100,202307040130,10.15,0,10.917,10.15,0,0,0,0,0,0,0,305.31,0,301.725,305.31,0,351.802,0,300.522,351.802,0,0.088,0,2.303,0.088,0,98.99,99.142,98.99,0,0.01,0,0.01,0,3.2,2.911,3.2,0,213.4,0.586,99.29,-60.59,0.65,0.67,-0.05,-4.18,364.23,412.55,0,12.44,12.6,12.66,12.37,11.36,9.94,0,0,0,0,0,0,19.1,20.362,26.226,23.488,10.78,0,3,3,3,3,-1.93,0,5.77,0,7.54584,6.18131,10.4914,8.94418,1,15,9.49771,-80.14,0,-104.805,-145.716,-85.8527,28.2082,1,20,52.5825,385,1,1,6.82,6.82,0,0,0.690375,0.690375,1,1,10,10,0.690375,0.909115,6.82,6.82,0,0,0.690375,0.690375,1,1,10,10,0.690375,0.909115,6.73288,6.58757,1,1,0.0490413,0.074542,5.6313,6.82,6.82,6.82,6.82,6.82,6.82,5.61545,5.637,6.82,6.82,6.82,6.82,6.82,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5.68848,5.62368,5.59101,0.0156053,5.30687,5.51063,5.53127,5.62695,5.64601,5.67529,5.68848,5.67529,5.64335,5.64632,0.0141101,5.51024,5.53774,5.61801,5.6443,5.70428,5.72061,5.74442,-1.13152,-1.19632,-0.99656,0.069031,-1.30937,-1.28874,-1.25357,-1.17841,-1.13152,-0.420651,0.0106621,-1.18006,-1.17665,-1.08656,0.0459107,-1.29467,-1.27017,-1.19632,-1.15105,-1.10074,-1.07805,-0.413186,5.20363,5.7325,5.2592,0.0915909,4.01861,4.4219,4.8649,5.3802,5.71296,5.73129,5.91226,5.37796,5.37628,5.41879,0.0548891,4.52377,5.15724,5.32818,5.40597,5.7148,5.73129,5.90465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
202307040130,202307040200,9.87,0,10.882,9.87,0,0,0,0,0,0,0,301.15,0,301.725,301.15,0,349.88,0,300.522,349.88,0,0,0,2.159,0,0,98.97,99.14,98.97,0,0,0,0,0,2.88,2.989,2.88,0,200.6,0.537,100,-64.17,0.66,0.68,-0.05,-4.22,363.2,414.85,0,12.4,12.56,12.63,12.36,11.35,9.94,0,0,0,0,0,0,19.09,20.364,26.224,23.486,10.78,0,3,3,3,3,-1.93,0,4.26209,1,5.58948,4.56591,7.77764,10.7225,2,265,10.9836,-88.75,0,-116.065,-161.955,-95.0765,27.2222,1,20,56.5583,386,1,1,6.66,6.66,0,0,0.380994,0.380994,1,1,10,10,0.610382,0.65273,6.66,6.66,0,0,0.380994,0.380994,1,1,10,10,0.610382,0.65273,6.48492,6.28311,1,1,0.0609657,0.0781154,5.599,5.70625,6.66,6.66,6.66,6.66,6.66,5.57895,5.6,5.69522,6.66,6.66,6.66,6.66,1,1,0,0,0,0,0,1,1,1,0,0,0,0,5.61629,5.54497,5.51718,0.015757,5.23618,5.43256,5.45315,5.55092,5.57897,5.60275,5.61629,5.60612,5.56777,5.574,0.0146628,5.43213,5.45315,5.54044,5.56954,5.64136,5.65103,5.67871,-1.04371,-1.11503,-0.765924,0.0699934,-1.18666,-1.12655,-1.10868,-1.05709,-0.269083,-0.224584,-0.0176997,-1.09597,-1.09223,-0.910914,0.053729,-1.18666,-1.11503,-1.10074,-1.05462,-0.984004,-0.460785,-0.208305,5.12678,5.69138,5.19139,0.0956284,3.89129,4.31451,4.7758,5.31597,5.67248,5.69014,5.86358,5.31382,5.31182,5.35605,0.0579432,4.42599,5.07299,5.25107,5.33817,5.67459,5.69966,5.85562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
202307040200,202307040230,10.23,0,10.847,10.23,0,0,0,0,0,0,0,325.41,0,316.292,325.41,0,352.814,0,317.729,352.814,0,0,0,2.015,0,0,98.93,99.138,98.93,0,0,0.002,0,0,3.29,3.067,3.29,0,198.8,0.623,100,-40.61,0.66,0.67,-0.05,-4.19,365.13,414.35,0,12.36,12.52,12.6,12.35,11.35,9.94,0,0,0,0,0,0,19.09,20.368,26.224,23.484,10.78,0,3,3,3,3,-1.9,0,5.05271,1,6.62632,5.41289,9.22039,10.721,2,263,11.0863,-77.83,0,-102.069,-142.027,-83.378,27.2758,1,21,51.3239,387,1,1,6.6,6.6,0,0,0.783153,0.764452,1,1,10,9,0.896237,0.903454,6.6,6.6,0,0,0.783153,0.764452,1,1,10,9,0.896237,0.903454,6.43966,6.2551,1,1,0.0558232,0.0714645,5.6313,5.72842,6.6,6.6,6.6,6.6,6.6,5.61545,5.637,5.71269,6.6,6.6,6.6,6.6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,5.70058,5.63789,5.60358,0.0155712,5.32285,5.52083,5.54212,5.63597,5.65951,5.68866,5.70058,5.68866,5.65823,5.65895,0.0139699,5.52046,5.55467,5.63329,5.65914,5.7145,5.7321,5.75573,-0.899422,-0.962111,-0.651523,0.0626775,-1.03484,-0.972878,-0.956286,-0.911301,-0.193949,-0.159998,0.0152059,-0.945069,-0.941773,-0.780706,0.0481838,-1.03484,-0.962111,-0.949781,-0.910643,-0.846648,-0.397396,-0.145727,5.24182,5.75144,5.28755,0.0898903,4.0621,4.48557,4.89389,5.4113,5.7325,5.75016,5.92756,5.40909,5.40754,5.44389,0.0533983,4.55739,5.18864,5.35672,5.43482,5.73209,5.75016,5.9191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
202307040230,202307040300,10.76,0,10.965,10.76,0,0,0,0,0,0,0,343.4,0,316.292,343.4,0,357.167,0,317.729,357.167,0,0,0,2.043,0,0,98.89,99.113,98.89,0,0,0.002,0,0,3.2,3.143,3.2,0,196.1,0.595,100,-24.76,0.66,0.67,-0.05,-4.4,367.87,412.83,0,12.32,12.48,12.58,12.34,11.35,9.94,0,0,0,0,0,0,19.08,20.372,26.224,23.482,10.78,0,3,3,3,3,-1.87,0,5.26098,1,6.89946,5.66035,9.60046,10.7209,2,264,11.1116,-69.25,0,-90.5632,-125.915,-74.1864,24.2141,1,26,45.3511,388,1,1,5.98,5.98,0,0,0.861403,0.887704,1,1,14,13,0.861403,0.887704,5.98,5.98,0,0,0.861403,0.887704,1,1,14,13,0.861403,0.887704,5.96174,5.9337,1,1,0.0128292,0.019734,5.6552,5.98,5.98,5.98,5.98,5.98,5.98,5.57429,5.98,5.98,5.98,5.98,5.98,5.98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8267,5.77699,5.73292,0.0154739,5.45186,5.65376,5.67596,5.76539,5.79417,5.81581,5.8267,5.81172,5.79329,5.786,0.0130955,5.65346,5.70225,5.76695,5.79402,5.8363,5.85353,5.8707,-0.153298,-0.20301,-0.200775,0.0161942,-0.326538,-0.304041,-0.269461,-0.200993,-0.164188,-0.162045,-0.129789,-0.189344,-0.186712,-0.175735,0.0131325,-0.315007,-0.269461,-0.20786,-0.185834,-0.137215,-0.116446,-0.106771,5.40842,5.83756,5.42862,0.0812635,4.32164,4.73463,5.06953,5.54905,5.81838,5.83623,6.02118,5.54673,5.54583,5.57268,0.0468295,4.75363,5.35918,5.51252,5.57543,5.78977,5.82121,6.01217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
202307040300,202307040330,10.89,0,11.084,10.89,0,0,0,0,0,0,0,352.53,0,328.062,352.53,0,358.241,0,331.633,358.241,0,0,0,2.072,0,0,98.88,99.089,98.88,0,0.12,0.064,0.12,0,3.01,3.218,3.01,0,191.5,0.545,100,-17.64,1.29,0.67,-0.03,-3.99,368.82,413.29,0,12.29,12.44,12.55,12.33,11.35,9.94,0,0,0,0,0,0,19.08,20.376,26.224,23.48,10.78,0,3,3,3,3,-1.77,0,3.87,0,5.07527,4.16378,7.06213,11.1087,1,16,11.3146,-60.05,0,-78.5317,-109.187,-64.3306,26.2567,1,22,42.3683,388,1,1,6.36,6.36,0,0,1.01432,1.05926,1,1,13,12,1.07195,1.13262,6.36,6.36,0,0,1.01432,1.05926,1,1,13,12,1.07195,1.13262,6.24258,6.10527,1,1,0.0448626,0.0589796,5.52545,5.66654,6.36,6.36,6.36,6.36,6.36,5.52545,5.558,5.60033,6.36,6.36,6.36,6.36,1,1,0,0,0,0,0,1,1,1,0,0,0,0,5.85478,5.80838,5.76181,0.0154968,5.48215,5.6823,5.70495,5.7976,5.82442,5.84471,5.85478,5.83977,5.8242,5.81449,0.0129279,5.68203,5.73379,5.79922,5.82442,5.86442,5.88047,5.89637,-0.505222,-0.551623,-0.343454,0.0498548,-0.654618,-0.585962,-0.551623,-0.52023,-0.141648,0.156853,0.166754,-0.538257,-0.535798,-0.428086,0.0373793,-0.626207,-0.556055,-0.545256,-0.513987,-0.467124,-0.394718,0.164855,5.4542,5.86067,5.46623,0.0789479,4.38938,4.80438,5.11423,5.58674,5.84169,5.8593,6.04454,5.58439,5.58366,5.60681,0.0450655,4.80438,5.40369,5.55332,5.61303,5.80365,5.84352,6.03508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
202307040330,202307040400,11.06,0,11.057,11.06,0,26.4894,0.3,0,0,0.3,0,362.99,0,328.062,362.99,0,359.649,0,331.633,359.649,0,0,0,1.824,0,0,98.87,99.055,98.87,0,0.21,0.064,0.21,0,2.64,3.23,2.64,0,198.6,0.456,100,-7.04,4.13,2.06,0.04,-3.19,369.77,413.6,0,12.26,12.41,12.52,12.32,11.35,9.94,0,0,0,0,0,0,19.07,20.38,26.224,23.478,10.782,0,3,3,3,3,-1.53,0,1.11,0,1.4557,1.19426,2.02557,12.3265,1,17,12.3419,-43.93,0,-57.4504,-79.8764,-47.0615,28.1858,1,17,37.2312,388,1,0,5.22,5.70575,0,1,1.24097,1.26007,1,2,11,52,1.26451,1.28327,5.22,5.70575,0,1,1.24097,1.09953,1,2,11,51,1.26451,1.12604,5.38912,5.5449,1,1,0.0352368,0.0327202,5.22,5.22,5.22,5.22,5.65633,5.70575,5.70575,5.22,5.22,5.22,5.65633,5.70575,5.70575,5.70575,0,0,0,0,1,1,1,0,0,0,1,1,1,1,5.89266,5.85059,5.80077,0.0155486,5.52238,5.7213,5.74445,5.84071,5.86558,5.88364,5.89266,5.87733,5.86558,5.85285,0.0127305,5.72105,5.77596,5.84232,5.86558,5.9023,5.91685,5.93095,0.186912,0.144844,0.255872,0.0413061,-0.196821,0.108347,0.125459,0.144844,0.555962,0.645583,0.665491,0.643351,0.645583,0.463732,0.043684,0.0883174,0.128057,0.144844,0.636689,0.682303,0.696852,0.710949,5.51192,5.88983,5.51436,0.0759646,4.47102,4.87043,5.17249,5.63431,5.87095,5.88763,6.07487,5.63191,5.63139,5.65059,0.0428491,4.87043,5.46109,5.60599,5.65936,5.82254,5.87264,6.06493,0.0324226,0.0315752,0.0311634,0.000182605,0.0281688,0.0303973,0.0306731,0.0311328,0.0315416,0.0322363,0.0327206,0.0313791,0.0310341,0.0313064,0.000132502,0.0294737,0.0305786,0.0310095,0.0312278,0.0314112,0.0322802,0.0327206,-9999,-9999
202307040400,202307040430,11.02,0,11.03,11.02,0,101.024,21.45,0,1.619,21.45,0,358.61,0,335.335,358.61,0,359.317,0,340.224,359.317,0,0,0,1.576,0,0,98.84,99.021,98.84,0,0.01,0.521,0.01,0,1.88,3.243,1.88,0,187.9,0.358,100,7.17,40.08,33.69,0.76,0.17,370.2,414.6,0,12.24,12.38,12.49,12.3,11.35,9.94,0,0,0,0,0,0,19.07,20.384,26.226,23.476,10.784,0,3,3,3,3,-1.39,0,3.16,0,4.14415,3.39988,5.7665,12.2858,1,21,12.4104,-20.6,0,-26.9401,-37.4563,-22.0685,35.0265,1,22,36.8371,388,1,0,4.06667,3.73,1,1,1.52041,1.23639,2,2,48,25,1.52931,1.24333,4.06667,3.73,1,1,1.52041,1.23639,2,2,48,25,1.52931,1.24333,3.80709,3.83635,1,1,0.0517066,0.0211481,3.02,3.73,3.73,3.96412,4.007,4.05947,4.06667,3.73,3.73,3.73,3.83,3.96412,3.9925,4.06667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5.87896,5.83598,5.78681,0.0155627,5.51052,5.7053,5.72869,5.82672,5.85205,5.86989,5.87896,5.86491,5.85205,5.83932,0.0128036,5.70504,5.76243,5.82866,5.85205,5.88882,5.90357,5.91865,2.14896,2.10598,1.95046,0.0198362,1.68052,1.79274,1.8626,1.95852,2.00452,2.10467,2.12085,1.78311,1.78538,2.03222,0.0548689,1.77536,1.79271,1.84272,1.92246,2.04826,2.12085,2.88268,5.50605,5.88638,5.5075,0.076433,4.46103,4.85798,5.16068,5.6294,5.86793,5.88493,6.06846,5.62701,5.62645,5.64419,0.0431275,4.85798,5.4514,5.59742,5.65126,5.81861,5.86925,6.05812,2.17367,2.12033,2.0974,0.0111746,1.91689,2.04884,2.06741,2.09665,2.12364,2.16265,2.19184,2.11273,2.0901,2.10672,0.00810044,1.995,2.06023,2.08875,2.10273,2.11273,2.16501,2.19184,-9999,-9999
202307040430,202307040500,11.05,0,10.957,11.05,0,181.864,17.56,0,2.917,17.56,0,360.46,0,335.335,360.46,0,359.566,0,340.224,359.566,0,0,0,1.125,0,0,98.78,99.014,98.78,0,0.09,0.521,0.09,0,1.74,3.546,1.74,0,175.3,0.389,100,5.7,35.85,31.39,0.72,1.04,370.07,411.88,0,12.23,12.36,12.47,12.29,11.35,9.94,0,0,0,0,0,0,19.08,20.386,26.228,23.474,10.786,0,3,3,3,3,-1.17,0,6.95,0,9.11451,7.47759,12.6826,12.1966,1,13,12.7923,-25.55,0,-33.4136,-46.4567,-27.3713,34.9221,1,17,37.6791,388,1,0,5.3272,5.27163,1,1,1.4293,1.16796,2,2,69,48,1.43107,1.17297,5.3272,5.27163,1,1,1.4293,1.09953,2,2,69,47,1.43107,1.10485,5.24928,5.22002,1,1,0.0108454,0.0143548,5.09324,5.175,5.20964,5.26234,5.2998,5.31735,5.3272,5.05719,5.09324,5.136,5.26326,5.27163,5.30979,5.3272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.88245,5.8403,5.79048,0.0155969,5.51602,5.70762,5.73134,5.83176,5.85682,5.87369,5.88245,5.86914,5.85682,5.84308,0.0127932,5.70737,5.76746,5.83391,5.85682,5.89245,5.90683,5.92196,0.610816,0.568675,0.570464,0.0108026,0.401903,0.515386,0.529618,0.572495,0.614128,0.61895,0.67561,0.527392,0.529618,0.593793,0.0126829,0.505125,0.527392,0.536794,0.602865,0.623966,0.673049,0.696327,5.52129,5.89374,5.51895,0.0757532,4.4752,4.87898,5.17228,5.64193,5.87559,5.89026,6.0743,5.63953,5.63901,5.65454,0.0425847,4.87898,5.4641,5.60932,5.66134,5.82253,5.87664,6.06352,1.80203,1.75775,1.73855,0.00930711,1.58782,1.69911,1.71415,1.73832,1.76112,1.79318,1.81719,1.75239,1.73276,1.74697,0.00675959,1.65271,1.7094,1.73168,1.74363,1.75269,1.79496,1.81719,-9999,-9999
202307040500,202307040530,10.56,0,10.885,10.56,0,266.96,2.36,0,10.455,2.36,0,361.43,0,352.515,361.43,0,355.519,0,360.518,355.519,0,0,0,0.674,0,0,98.76,99.007,98.76,0,5.21,0.461,5.21,0,2.95,3.848,2.95,0,200.5,0.63,100,-5.27,8.73,6.29,0.18,-2.32,367.78,409.02,0,12.16,12.32,12.44,12.27,11.34,9.94,0,0,0,0,0,0,19.93,20.388,26.23,23.472,10.788,0,3,3,3,3,-1.08,0,5.34088,1,7.00424,5.74631,9.74625,10.7217,2,266,11.1242,-57.93,1,-75.7592,-105.332,-62.0595,22.3303,2,58,39.0847,388,1,0,5.77512,5.79706,1,1,1.50369,1.23639,2,2,73,51,2.14404,1.23916,5.77512,5.79706,1,1,1.50369,1.09953,2,2,73,50,2.14404,1.10264,4.91298,5.65949,1,1,0.216371,0.0759391,2.72,2.72,2.72,5.73119,5.77512,5.77667,5.79706,5.61808,5.63148,5.67393,5.74405,5.77667,5.79706,5.79706,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5.75863,5.70449,5.6636,0.0155698,5.39292,5.57444,5.59783,5.69595,5.72608,5.74839,5.75863,5.74995,5.72608,5.71877,0.0134903,5.57412,5.63229,5.6991,5.72608,5.7693,5.78877,5.80833,-0.0384307,-0.0925736,0.00411131,0.0787202,-0.289143,-0.124877,-0.0998139,-0.0775776,-0.0280366,0.041779,0.0520716,-0.0518746,-0.0490441,0.805791,0.222581,-0.164772,-0.0979643,-0.0796638,-0.0220189,2.97949,3.0493,3.08158,5.38144,5.82114,5.39543,0.0834538,4.2385,4.69223,5.01108,5.52579,5.80346,5.81607,5.98914,5.52359,5.52252,5.54083,0.0480838,4.69223,5.31142,5.46935,5.53599,5.76549,5.80432,5.97809,0.254096,0.247658,0.244665,0.00137696,0.222121,0.239138,0.241135,0.244646,0.247978,0.252838,0.256353,0.246827,0.243839,0.246024,0.00100412,0.231786,0.240816,0.243682,0.245483,0.247386,0.253079,0.256353,-9999,-9999
202307040530,202307040600,9.9,0,10.737,9.9,0,354.857,26.37,0,13.9,26.37,0,363.02,0,352.515,363.02,0,350.124,0,360.518,350.124,0,0,0,0.445,0,0,98.74,98.964,98.74,0,0.41,0.461,0.41,0,0.43,4.253,0.43,0,303.6,0.329,100,19.57,55.84,50.88,1.09,-0.1,366.27,407.46,0,11.98,12.24,12.41,12.26,11.34,9.94,0,0,0,0,0,0,20.56,20.388,26.23,23.468,10.79,0,3,3,3,3,-2.67,0,18.08,0,23.7108,19.4525,32.9931,13.3186,2,139,16.6775,-3.36,0,-4.39411,-6.10937,-3.59951,19.281,2,96,19.3706,388,1,0,4.42636,3.95857,1,1,1.41167,1.32173,2,2,53,28,1.42768,1.33196,4.42636,3.95857,1,1,1.41167,1.33901,2,2,53,28,1.42768,1.34911,4.21182,4.10661,1,1,0.029088,0.0294619,3.95857,3.95857,3.95857,4.25692,4.385,4.385,4.42636,3.95857,3.95857,3.95857,4.115,4.25692,4.288,4.42636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.59405,5.52427,5.49512,0.0157737,5.22886,5.39839,5.42123,5.52805,5.55219,5.58081,5.59405,5.59107,5.55219,5.55354,0.0146543,5.39797,5.43192,5.52427,5.55219,5.62182,5.63277,5.65691,1.63548,1.5657,1.38851,0.0263445,1.08793,1.13757,1.24596,1.42257,1.47335,1.57121,1.62224,1.12221,1.12583,1.34172,0.03083,1.1099,1.13752,1.24547,1.38847,1.45757,1.47335,1.58504,5.19439,5.72248,5.23075,0.0933623,3.9273,4.4473,4.7971,5.36848,5.70503,5.71225,5.87387,5.36728,5.36549,5.38786,0.0553791,4.45529,5.10768,5.28129,5.36848,5.68541,5.70895,5.86262,2.64058,2.57811,2.55313,0.0129366,2.34548,2.49894,2.51994,2.55461,2.5849,2.62918,2.66161,2.57611,2.54609,2.56652,0.00942271,2.43374,2.51507,2.54481,2.56249,2.57611,2.63107,2.6649,-9999,-9999
